,January,February,March,April,May,June,July,August,September,October,November,December,Latitude,Longitude
AU_21001,0.025000000000000015,0.052941176470588255,-0.0659574468085106,-0.12592592592592589,0.2466666666666667,-0.30322580645161307,0.08260869565217416,-0.11428571428571388,-0.0695652173913041,-0.15882352941176486,0.14655172413793102,0.0038461538461538325,-34.03,138.68
AU_21002,0.004651162790697658,0.0625,-0.026530612244897937,-0.07532467532467534,0.028571428571428723,-0.26744186046511625,0.034375000000000044,-0.1285714285714286,-0.08333333333333333,-0.15357142857142855,0.08783783783783783,0.03870967741935485,-34.14,138.42
AU_21003,0.05741758241758242,0.025947916666666637,0.009589460784313723,-0.1499999999999998,0.3326636904761904,-0.3799999999999997,0.15833333333333352,-0.018518518518518517,0.0040000000000000565,-0.08571428571428574,0.16923076923076932,0.05593220338983051,-33.91,138.72
AU_21035,0.029629629629629648,0.0,-0.11666666666666664,0.0338095238095238,-0.16483516483516486,-0.4752777777777778,-0.008421985815602509,-0.1568103448275861,-0.2441879866518354,-0.16449579831932773,0.0033670033670033946,0.06715686274509802,-34.03,138.32
AU_21054,0.0,0.06376811594202897,-0.07142857142857142,-0.22121212121212122,0.13684210526315796,-0.4641025641025641,-0.04,-0.28378378378378377,-0.21964285714285722,-0.2117647058823526,0.1757142857142857,-0.005084745762711847,-33.96,138.64
AU_21076,0.7,-0.3,0.9333333333333348,0.49999999999999994,0.31666666666666643,2.7874999999999996,0.12727272727272715,2.142857142857143,-0.4499999999999993,-1.3923076923076925,1.6454545454545453,0.5714285714285714,-33.93,138.81
AU_23039,1.3499999999999999,0.6461538461538461,-0.39999999999999947,1.0,-0.04000000000000057,3.6833333333333336,0.43636363636363673,2.6999999999999993,-0.6727272727272726,-1.53,1.8333333333333333,1.0214285714285716,-34.19,138.63
AU_97004,-0.6588461538461523,-0.653173076923077,-0.6571428571428574,0.2608695652173913,-0.7400000000000015,-1.6800000000000002,-0.5862068965517241,0.11578947368420993,-1.5991758241758238,-2.1449137931034485,-0.3234451219512193,-0.08279220779220778,-41.43,145.7
AU_97014,-0.24298029556650236,0.1829710144927531,-0.3151515151515151,0.5346153846153848,0.4833333333333335,-0.15737704918032777,0.6075000000000003,0.5760434782608697,-0.23888888888888873,-0.2185185185185182,0.3727272727272722,-0.1394736842105266,-41.44,145.53
AU_91181,0.5207264957264957,0.13815789473684248,0.9438311688311689,-1.5499999999999996,-0.125,-0.4562500000000004,0.6592760180995474,2.036428571428571,1.233333333333333,-0.13333333333333286,-0.4437500000000001,1.0322916666666666,-41.43,147.21
AU_91197,18.5,-21.6,-47.099999999999994,38.5,69.19999999999999,-6.700000000000003,-123.80000000000001,-82.19999999999999,43.599999999999994,69.1,53.4,-50.3,-41.49,147.44
AU_92024,-0.11967213114754098,0.43948801742919397,-0.1956521739130435,0.13090909090909095,0.056556372549019615,-0.46794871794871795,0.35751684017146357,0.5354469854469854,0.09999999999999995,-0.07896825396825399,0.45306122448979597,0.356809750927398,-41.47,147.89
